[0, 0.737931746031746, 50.0, 1.0]
[0, 1, 50.0, 2.0]
[0, 0.6009190476190476, 50.0, 3.0]
[0, 0.5761190476190476, 50.0, 4.0]
[1, 0.7532761904761904, 50.0, 5.0]
[1, 0.7602380952380952, 50.0, 6.0]
[1, 1, 50.0, 7.0]
[0, 0.936288888888889, 60.0, 0.0]
[0, 0.7828873015873016, 60.0, 1.0]
[0, 0.6118523809523809, 60.0, 2.0]
[0, 0.7166142857142856, 60.0, 3.0]
[0, 0.5791857142857143, 60.0, 4.0]
[0, 1, 60.0, 5.0]
[1, 0.5128111111111111, 60.0, 6.0]
[1, 1, 60.0, 7.0]
[0, 0.9416444444444444, 70.0, 0.0]
[0, 1, 70.0, 1.0]
[0, 0.7037698412698412, 70.0, 2.0]
[1, 0.6173412698412699, 70.0, 3.0]
[1, 0.43485873015873017, 70.0, 4.0]
[0, 0.7529746031746032, 70.0, 5.0]
[1, 1, 70.0, 6.0]
[1, 0.4247619047619048, 70.0, 7.0][1, 1, 1.0, 0.0]
[1, 0.6127904761904761, 10, 6]
[1, 1, 10, 6]
[1, 1, 10, 6]
[0, 0.7687222222222222, 0.0, 0.0]
